Customer_ID,Date,Age,Gender,Location,Device_Type,Traffic_Source,Campaign,Product_Category,Product_Name,Page_Viewed,Time_Spent_Min,Cart_Status,Purchase_Status,Quantity,Product_Price,Discount,Revenue,Ad_Spend,Payment_Method,Customer_Rating
CUST0296,03-03-2026,35,Male,Vijayawada,Mobile,Email,Summer Sale,Home & Kitchen,Mixer Grinder,Category Page,8.9,Added,Purchased,2,2999,100,5898,32.76,UPI,3.5
CUST0297,05-08-2026,49,Other,Delhi,Mobile,Email,Festive Sale,Fashion,Jeans,Category Page,4.7,Added,Purchased,1,499,50,449,17.55,Credit Card,3
CUST0298,09-07-2026,24,Other,Nizamabad,Mobile,Email,Diwali Sale,Home & Kitchen,Water Bottle,Home Page,4.9,Not Added,Not Purchased,0,299,0,0,35.44,Not Applicable,
CUST0299,10-06-2026,29,Other,Karimnagar,Desktop,Facebook,New Customer,Fashion,Jacket,Product Page,4.2,Not Added,Not Purchased,0,7999,0,0,75.54,Not Applicable,
CUST0300,14-08-2026,27,Other,Karimnagar,Desktop,Direct,New Customer,Books,Novel,Cart Page,9.8,Not Added,Not Purchased,0,1499,0,0,9.89,Not Applicable,
CUST0301,04-05-2026,26,Other,Chennai,Tablet,Google,No Campaign,Electronics,Power Bank,Checkout Page,3.6,Added,Not Purchased,0,1499,0,0,71.64,Not Applicable,
CUST0302,26-04-2026,51,Female,Karimnagar,Mobile,YouTube,Summer Sale,Home & Kitchen,Water Bottle,Cart Page,2.7,Added,Purchased,1,2999,300,2699,51.78,Cash on Delivery,3.5
CUST0303,17-02-2026,49,Other,Nizamabad,Mobile,Email,Flash Sale,Fashion,T-Shirt,Product Page,10.1,Not Added,Not Purchased,0,7999,0,0,28.6,Not Applicable,
CUST0304,26-04-2026,29,Male,Hyderabad,Mobile,Google,Diwali Sale,Fashion,Jacket,Product Page,15.3,Not Added,Not Purchased,0,1299,0,0,68.03,Not Applicable,
CUST0305,04-06-2026,30,Other,Warangal,Desktop,WhatsApp,New Customer,Sports,Football,Cart Page,14.9,Not Added,Not Purchased,0,2499,0,0,33.08,Not Applicable,
CUST0306,02-02-2026,30,Other,Vijayawada,Desktop,Direct,Weekend Offer,Fashion,Sneakers,Category Page,14.4,Added,Not Purchased,0,999,0,0,2.5,Not Applicable,
CUST0307,11-03-2026,27,Male,Warangal,Mobile,WhatsApp,No Campaign,Books,Exam Guide,Product Page,4.2,Added,Not Purchased,0,2999,0,0,9.25,Not Applicable,
CUST0308,15-06-2026,33,Female,Hyderabad,Mobile,Instagram,Festive Sale,Grocery,Coffee,Category Page,6.5,Added,Purchased,3,1999,0,5997,34.75,Debit Card,5
CUST0309,28-06-2026,24,Female,Visakhapatnam,Mobile,Instagram,No Campaign,Grocery,Coffee,Product Page,18.1,Not Added,Not Purchased,0,2999,0,0,51.63,Not Applicable,
CUST0310,10-08-2026,26,Male,Vijayawada,Mobile,YouTube,No Campaign,Sports,Gym Gloves,Checkout Page,11.8,Added,Not Purchased,0,7999,0,0,122.31,Not Applicable,
CUST0311,16-03-2026,22,Male,Hyderabad,Mobile,Google,New Customer,Electronics,Smart Watch,Product Page,13.5,Added,Not Purchased,0,299,0,0,130.04,Not Applicable,
CUST0312,21-06-2026,55,Other,Bengaluru,Mobile,Google,New Customer,Fashion,T-Shirt,Product Page,4.7,Not Added,Not Purchased,0,1499,0,0,53.73,Not Applicable,
CUST0313,04-06-2026,48,Male,Visakhapatnam,Desktop,Google,No Campaign,Grocery,Dry Fruits,Product Page,12.5,Added,Not Purchased,0,699,0,0,108.82,Not Applicable,
CUST0314,18-04-2026,49,Other,Warangal,Tablet,YouTube,Flash Sale,Beauty,Shampoo,Cart Page,18.2,Not Added,Not Purchased,0,1299,0,0,75.76,Not Applicable,
CUST0315,10-02-2026,25,Other,Chennai,Mobile,Facebook,Festive Sale,Books,Exam Guide,Product Page,3.3,Added,Purchased,2,1299,50,2548,76.36,UPI,5
CUST0316,26-02-2026,25,Female,Vijayawada,Mobile,Instagram,Festive Sale,Electronics,Bluetooth Speaker,Product Page,9.7,Not Added,Not Purchased,0,999,0,0,60.57,Not Applicable,
CUST0317,02-04-2026,23,Other,Chennai,Mobile,WhatsApp,Flash Sale,Electronics,Power Bank,Product Page,2.7,Added,Not Purchased,0,7999,0,0,21.37,Not Applicable,
CUST0318,07-01-2026,27,Other,Warangal,Tablet,Direct,No Campaign,Beauty,Shampoo,Category Page,13,Not Added,Not Purchased,0,4999,0,0,8.37,Not Applicable,
CUST0319,11-03-2026,29,Other,Warangal,Desktop,YouTube,Diwali Sale,Electronics,Laptop Bag,Product Page,2.4,Not Added,Not Purchased,0,499,0,0,70.73,Not Applicable,
CUST0320,18-05-2026,52,Other,Vijayawada,Desktop,YouTube,Summer Sale,Grocery,Organic Rice,Product Page,3.5,Added,Not Purchased,0,4999,0,0,60.36,Not Applicable,
CUST0321,10-05-2026,41,Male,Mumbai,Mobile,Google,New Customer,Fashion,Jeans,Cart Page,15.2,Added,Not Purchased,0,1999,0,0,92.38,Not Applicable,
CUST0322,08-03-2026,52,Female,Warangal,Mobile,Facebook,Diwali Sale,Books,Data Science Book,Product Page,19.8,Added,Purchased,1,999,100,899,66.21,UPI,5
CUST0323,28-03-2026,53,Female,Nizamabad,Mobile,YouTube,Weekend Offer,Sports,Gym Gloves,Category Page,18.8,Added,Not Purchased,0,2999,0,0,81.32,Not Applicable,
CUST0324,24-03-2026,18,Male,Mumbai,Desktop,Google,No Campaign,Home & Kitchen,Mixer Grinder,Checkout Page,19.6,Added,Not Purchased,0,1299,0,0,87.26,Not Applicable,
CUST0325,13-06-2026,32,Female,Visakhapatnam,Mobile,WhatsApp,Weekend Offer,Books,Exam Guide,Product Page,7.6,Not Added,Not Purchased,0,299,0,0,6.55,Not Applicable,
CUST0326,17-08-2026,54,Male,Visakhapatnam,Mobile,Direct,Flash Sale,Beauty,Face Wash,Product Page,16.7,Not Added,Not Purchased,0,499,0,0,8.23,Not Applicable,
CUST0327,20-04-2026,19,Male,Nizamabad,Mobile,Email,No Campaign,Sports,Football,Product Page,1.2,Added,Not Purchased,0,4999,0,0,34.01,Not Applicable,
CUST0328,05-05-2026,52,Other,Delhi,Mobile,Email,Flash Sale,Sports,Skipping Rope,Cart Page,3.3,Not Added,Not Purchased,0,1999,0,0,37.69,Not Applicable,
CUST0329,06-07-2026,23,Male,Delhi,Mobile,Google,Flash Sale,Sports,Gym Gloves,Product Page,10.7,Added,Purchased,3,499,0,1497,101.93,Wallet,3.5
CUST0330,06-04-2026,39,Other,Chennai,Mobile,Email,Flash Sale,Sports,Skipping Rope,Category Page,8.8,Not Added,Not Purchased,0,1499,0,0,31.5,Not Applicable,
CUST0331,28-05-2026,49,Other,Delhi,Desktop,Email,Diwali Sale,Grocery,Snacks Pack,Category Page,15.1,Not Added,Not Purchased,0,1299,0,0,35.74,Not Applicable,
CUST0332,04-06-2026,29,Female,Nizamabad,Mobile,WhatsApp,Diwali Sale,Fashion,Jacket,Product Page,5.4,Added,Not Purchased,0,1499,0,0,13.3,Not Applicable,
CUST0333,02-04-2026,51,Other,Warangal,Mobile,YouTube,Summer Sale,Electronics,Wireless Earbuds,Category Page,12,Not Added,Not Purchased,0,4999,0,0,123.19,Not Applicable,
CUST0334,17-07-2026,25,Other,Nizamabad,Mobile,Direct,Weekend Offer,Home & Kitchen,Storage Box,Product Page,19.1,Added,Purchased,2,699,100,1298,7.12,Net Banking,4.5
CUST0335,01-02-2026,34,Male,Delhi,Mobile,Facebook,Festive Sale,Books,Business Book,Category Page,16.1,Added,Purchased,2,499,250,748,46.03,Net Banking,3
CUST0336,08-08-2026,32,Male,Visakhapatnam,Mobile,Direct,Diwali Sale,Home & Kitchen,Storage Box,Product Page,16,Added,Not Purchased,0,2499,0,0,5.55,Not Applicable,
CUST0337,19-05-2026,53,Other,Karimnagar,Mobile,Google,New Customer,Home & Kitchen,Bedsheet,Checkout Page,3.4,Added,Not Purchased,0,2999,0,0,41.1,Not Applicable,
CUST0338,30-04-2026,24,Male,Bengaluru,Desktop,Direct,New Customer,Home & Kitchen,Cookware Set,Cart Page,14.2,Not Added,Not Purchased,0,999,0,0,7.17,Not Applicable,
CUST0339,14-08-2026,18,Female,Bengaluru,Mobile,Google,No Campaign,Grocery,Green Tea,Product Page,2.6,Added,Purchased,2,4999,0,9998,91.92,Credit Card,4
CUST0340,14-03-2026,29,Other,Karimnagar,Mobile,Direct,Diwali Sale,Fashion,Jeans,Checkout Page,18.3,Added,Not Purchased,0,2499,0,0,6.08,Not Applicable,
CUST0341,05-08-2026,27,Other,Mumbai,Mobile,Facebook,Flash Sale,Electronics,Laptop Bag,Product Page,19.1,Not Added,Not Purchased,0,299,0,0,102.46,Not Applicable,
CUST0342,25-08-2026,41,Other,Bengaluru,Mobile,WhatsApp,Diwali Sale,Fashion,Jacket,Cart Page,3.7,Added,Not Purchased,0,1999,0,0,21.68,Not Applicable,
CUST0343,16-08-2026,25,Male,Warangal,Mobile,WhatsApp,No Campaign,Home & Kitchen,Cookware Set,Product Page,1.1,Not Added,Not Purchased,0,499,0,0,16.96,Not Applicable,
CUST0344,19-06-2026,29,Female,Hyderabad,Mobile,Direct,Diwali Sale,Home & Kitchen,Bedsheet,Checkout Page,4.5,Added,Purchased,3,2499,250,7247,3.67,Debit Card,3.5
CUST0345,07-01-2026,18,Other,Visakhapatnam,Mobile,Google,Festive Sale,Electronics,Smart Watch,Cart Page,18,Not Added,Not Purchased,0,499,0,0,104.11,Not Applicable,
CUST0346,26-01-2026,53,Male,Visakhapatnam,Mobile,YouTube,Summer Sale,Home & Kitchen,Bedsheet,Cart Page,4.7,Added,Purchased,1,699,300,399,119.17,UPI,4.5
CUST0347,13-06-2026,41,Male,Delhi,Mobile,Google,Summer Sale,Grocery,Organic Rice,Checkout Page,19.3,Added,Purchased,3,1999,300,5697,99.84,Credit Card,4
CUST0348,25-03-2026,54,Other,Vijayawada,Mobile,Google,New Customer,Grocery,Dry Fruits,Checkout Page,19.3,Added,Purchased,1,1499,200,1299,27.7,UPI,3.5
CUST0349,29-05-2026,33,Male,Mumbai,Mobile,Direct,No Campaign,Electronics,Power Bank,Product Page,15.2,Added,Purchased,3,299,50,847,4.58,Credit Card,5
CUST0350,17-07-2026,28,Female,Warangal,Mobile,Email,Weekend Offer,Home & Kitchen,Storage Box,Product Page,13,Not Added,Not Purchased,0,4999,0,0,18.94,Not Applicable,
CUST0351,09-01-2026,55,Other,Nizamabad,Tablet,Google,Summer Sale,Beauty,Shampoo,Cart Page,13.2,Not Added,Not Purchased,0,7999,0,0,129.19,Not Applicable,
CUST0352,22-01-2026,29,Other,Hyderabad,Mobile,Google,New Customer,Books,Python Book,Product Page,1.3,Added,Not Purchased,0,699,0,0,40.5,Not Applicable,
CUST0353,25-07-2026,40,Other,Delhi,Desktop,Email,New Customer,Grocery,Dry Fruits,Product Page,10.7,Added,Not Purchased,0,2499,0,0,9.34,Not Applicable,
CUST0354,15-02-2026,50,Female,Vijayawada,Desktop,Google,Diwali Sale,Beauty,Shampoo,Category Page,2.2,Added,Not Purchased,0,499,0,0,120.45,Not Applicable,
CUST0355,10-05-2026,31,Female,Delhi,Mobile,Facebook,New Customer,Home & Kitchen,Storage Box,Category Page,12.1,Added,Not Purchased,0,299,0,0,109.27,Not Applicable,
CUST0356,08-04-2026,30,Male,Mumbai,Mobile,Google,Flash Sale,Grocery,Coffee,Product Page,19.5,Added,Purchased,2,499,50,948,101.19,Net Banking,3
CUST0357,12-06-2026,38,Male,Visakhapatnam,Desktop,Direct,Diwali Sale,Grocery,Snacks Pack,Checkout Page,17.1,Added,Not Purchased,0,699,0,0,5.98,Not Applicable,
CUST0358,16-02-2026,33,Male,Bengaluru,Desktop,Google,No Campaign,Grocery,Dry Fruits,Cart Page,14,Not Added,Not Purchased,0,999,0,0,120.79,Not Applicable,
CUST0359,17-02-2026,30,Other,Vijayawada,Mobile,Instagram,Summer Sale,Home & Kitchen,Water Bottle,Product Page,7,Not Added,Not Purchased,0,2499,0,0,90.39,Not Applicable,
CUST0360,18-04-2026,55,Male,Delhi,Mobile,Google,Flash Sale,Grocery,Organic Rice,Checkout Page,9.9,Added,Not Purchased,0,699,0,0,36.89,Not Applicable,
CUST0361,16-07-2026,26,Female,Visakhapatnam,Mobile,Direct,Diwali Sale,Fashion,Jeans,Cart Page,5.2,Added,Not Purchased,0,4999,0,0,6.77,Not Applicable,
CUST0362,17-02-2026,29,Male,Visakhapatnam,Desktop,Google,New Customer,Fashion,T-Shirt,Checkout Page,14.9,Added,Not Purchased,0,1299,0,0,28.41,Not Applicable,
CUST0363,11-06-2026,34,Other,Vijayawada,Mobile,Instagram,Diwali Sale,Books,Data Science Book,Product Page,14.7,Added,Purchased,1,2499,250,2249,44.46,Wallet,3
CUST0364,13-05-2026,33,Male,Karimnagar,Mobile,YouTube,Flash Sale,Beauty,Lipstick,Checkout Page,14.2,Added,Not Purchased,0,2999,0,0,68.04,Not Applicable,
CUST0365,18-08-2026,53,Female,Visakhapatnam,Mobile,Instagram,Summer Sale,Home & Kitchen,Storage Box,Category Page,8.5,Added,Not Purchased,0,699,0,0,39.27,Not Applicable,
CUST0366,11-04-2026,25,Other,Karimnagar,Mobile,WhatsApp,New Customer,Books,Novel,Home Page,12,Added,Purchased,3,4999,200,14797,14.19,Cash on Delivery,5
CUST0367,19-08-2026,38,Male,Visakhapatnam,Mobile,Google,Weekend Offer,Electronics,Power Bank,Category Page,4,Added,Not Purchased,0,2999,0,0,54.24,Not Applicable,
CUST0368,20-07-2026,48,Other,Karimnagar,Desktop,Google,Festive Sale,Beauty,Shampoo,Checkout Page,12.3,Added,Not Purchased,0,299,0,0,48.94,Not Applicable,
CUST0369,19-05-2026,44,Female,Hyderabad,Tablet,Direct,Flash Sale,Grocery,Snacks Pack,Product Page,4.3,Not Added,Not Purchased,0,1299,0,0,7.73,Not Applicable,
CUST0370,15-08-2026,49,Male,Mumbai,Mobile,YouTube,Flash Sale,Books,Data Science Book,Category Page,1.3,Added,Not Purchased,0,2499,0,0,114.79,Not Applicable,
CUST0371,21-07-2026,21,Other,Bengaluru,Desktop,WhatsApp,Diwali Sale,Books,Business Book,Cart Page,15.6,Added,Not Purchased,0,999,0,0,10.77,Not Applicable,
CUST0372,31-03-2026,23,Other,Nizamabad,Mobile,YouTube,Festive Sale,Electronics,Bluetooth Speaker,Product Page,14.1,Not Added,Not Purchased,0,999,0,0,35.44,Not Applicable,
CUST0373,04-08-2026,47,Female,Warangal,Desktop,YouTube,No Campaign,Home & Kitchen,Bedsheet,Product Page,8.6,Added,Not Purchased,0,1999,0,0,134.34,Not Applicable,
CUST0374,03-07-2026,42,Other,Warangal,Mobile,Facebook,No Campaign,Home & Kitchen,Mixer Grinder,Category Page,16.9,Not Added,Not Purchased,0,1999,0,0,59.09,Not Applicable,
CUST0375,14-08-2026,52,Male,Vijayawada,Desktop,Facebook,Festive Sale,Sports,Football,Home Page,4.4,Added,Not Purchased,0,4999,0,0,88.72,Not Applicable,
CUST0376,15-06-2026,26,Male,Karimnagar,Mobile,Instagram,Weekend Offer,Grocery,Organic Rice,Checkout Page,3.1,Added,Not Purchased,0,1499,0,0,27.59,Not Applicable,
CUST0377,18-03-2026,42,Other,Bengaluru,Desktop,YouTube,No Campaign,Electronics,Smart Watch,Checkout Page,14,Added,Not Purchased,0,1299,0,0,125.83,Not Applicable,
CUST0378,10-05-2026,26,Male,Vijayawada,Mobile,Google,Weekend Offer,Beauty,Moisturizer,Cart Page,6.5,Added,Purchased,1,1999,150,1849,27.15,Debit Card,4.5
CUST0379,05-04-2026,40,Female,Hyderabad,Mobile,Direct,Flash Sale,Fashion,Jacket,Checkout Page,19.5,Added,Not Purchased,0,7999,0,0,8.95,Not Applicable,
CUST0380,30-01-2026,21,Female,Delhi,Mobile,Email,Festive Sale,Beauty,Moisturizer,Category Page,19,Added,Purchased,2,2999,100,5898,30,Cash on Delivery,4.5
CUST0381,01-07-2026,48,Male,Nizamabad,Desktop,Google,No Campaign,Sports,Cricket Bat,Category Page,16.5,Added,Not Purchased,0,2499,0,0,80.99,Not Applicable,
CUST0382,05-06-2026,29,Female,Warangal,Mobile,Google,Diwali Sale,Grocery,Snacks Pack,Cart Page,12.8,Added,Not Purchased,0,1999,0,0,65.91,Not Applicable,
CUST0383,05-06-2026,39,Male,Delhi,Mobile,Google,Flash Sale,Books,Data Science Book,Cart Page,1.4,Not Added,Not Purchased,0,999,0,0,100.33,Not Applicable,
CUST0384,18-08-2026,47,Male,Bengaluru,Mobile,Email,New Customer,Fashion,Jeans,Cart Page,17.8,Added,Purchased,2,299,500,98,38.48,UPI,4.5
CUST0385,16-01-2026,19,Other,Visakhapatnam,Desktop,YouTube,New Customer,Fashion,Sneakers,Home Page,9.1,Added,Purchased,2,2999,500,5498,36.73,Wallet,3
CUST0386,03-07-2026,51,Female,Vijayawada,Mobile,Instagram,Diwali Sale,Grocery,Snacks Pack,Product Page,1.1,Added,Purchased,3,699,100,1997,38.58,Credit Card,3.5
CUST0387,11-02-2026,44,Male,Bengaluru,Mobile,YouTube,Flash Sale,Home & Kitchen,Storage Box,Category Page,17,Not Added,Not Purchased,0,2499,0,0,62.87,Not Applicable,
CUST0388,04-08-2026,31,Other,Warangal,Desktop,YouTube,Festive Sale,Home & Kitchen,Bedsheet,Cart Page,15.2,Added,Purchased,1,999,0,999,143,Net Banking,5
CUST0389,26-04-2026,50,Male,Delhi,Mobile,Instagram,No Campaign,Sports,Football,Category Page,5.1,Not Added,Not Purchased,0,699,0,0,33.21,Not Applicable,
CUST0390,10-08-2026,19,Male,Nizamabad,Mobile,Email,Weekend Offer,Books,Data Science Book,Checkout Page,4,Added,Purchased,2,1299,100,2498,7.35,Wallet,4
CUST0391,13-03-2026,45,Female,Mumbai,Desktop,Google,Weekend Offer,Home & Kitchen,Bedsheet,Product Page,4.6,Not Added,Not Purchased,0,2999,0,0,121.91,Not Applicable,
CUST0392,26-02-2026,32,Other,Warangal,Mobile,WhatsApp,Summer Sale,Fashion,Sneakers,Product Page,7.6,Not Added,Not Purchased,0,1999,0,0,14.83,Not Applicable,
CUST0393,09-03-2026,52,Male,Bengaluru,Mobile,WhatsApp,Weekend Offer,Books,Python Book,Product Page,5.8,Added,Not Purchased,0,1999,0,0,10.13,Not Applicable,
CUST0394,23-03-2026,36,Male,Mumbai,Desktop,WhatsApp,Summer Sale,Fashion,Jeans,Product Page,3.3,Added,Purchased,1,2499,200,2299,11.39,Wallet,3
CUST0395,16-03-2026,28,Female,Mumbai,Desktop,Email,No Campaign,Sports,Cricket Bat,Home Page,18.2,Not Added,Not Purchased,0,1499,0,0,23.72,Not Applicable,
CUST0396,03-01-2026,42,Other,Chennai,Mobile,Instagram,Weekend Offer,Sports,Skipping Rope,Product Page,11.2,Added,Not Purchased,0,1499,0,0,61.93,Not Applicable,
CUST0397,01-05-2026,27,Male,Bengaluru,Mobile,Email,New Customer,Books,Novel,Cart Page,3.3,Added,Purchased,1,1499,200,1299,6.15,Debit Card,5
CUST0398,15-06-2026,18,Other,Hyderabad,Mobile,Email,Flash Sale,Books,Python Book,Product Page,4.3,Added,Not Purchased,0,1299,0,0,12.73,Not Applicable,
CUST0399,11-08-2026,33,Female,Karimnagar,Tablet,Facebook,New Customer,Books,Python Book,Product Page,8.1,Not Added,Not Purchased,0,2499,0,0,55.93,Not Applicable,
CUST0400,19-03-2026,21,Other,Bengaluru,Mobile,YouTube,Weekend Offer,Sports,Football,Product Page,4.1,Not Added,Not Purchased,0,4999,0,0,75.24,Not Applicable,
CUST0401,15-05-2026,25,Male,Hyderabad,Desktop,Email,Flash Sale,Beauty,Sunscreen,Product Page,3.6,Added,Purchased,2,499,0,998,22.15,Wallet,3.5
CUST0402,02-06-2026,25,Male,Karimnagar,Mobile,Facebook,New Customer,Sports,Cricket Bat,Product Page,7.3,Not Added,Not Purchased,0,1999,0,0,48.92,Not Applicable,
CUST0403,12-07-2026,46,Female,Vijayawada,Mobile,WhatsApp,No Campaign,Sports,Yoga Mat,Product Page,16.3,Added,Not Purchased,0,7999,0,0,20.72,Not Applicable,
CUST0404,09-07-2026,53,Female,Delhi,Mobile,WhatsApp,Festive Sale,Fashion,Jeans,Product Page,11.3,Not Added,Not Purchased,0,7999,0,0,12.9,Not Applicable,
CUST0405,01-05-2026,47,Other,Warangal,Desktop,Facebook,Diwali Sale,Fashion,T-Shirt,Home Page,18.2,Added,Not Purchased,0,499,0,0,63.08,Not Applicable,
CUST0406,04-04-2026,43,Female,Hyderabad,Mobile,Instagram,Festive Sale,Sports,Cricket Bat,Product Page,5.4,Added,Purchased,3,2499,250,7247,33.02,Net Banking,4
CUST0407,11-04-2026,52,Male,Warangal,Desktop,Direct,Diwali Sale,Books,Data Science Book,Category Page,1.5,Added,Not Purchased,0,2499,0,0,1.17,Not Applicable,
CUST0408,04-04-2026,26,Other,Nizamabad,Mobile,Email,New Customer,Sports,Yoga Mat,Product Page,19.3,Not Added,Not Purchased,0,1499,0,0,14.24,Not Applicable,
CUST0409,10-06-2026,21,Female,Hyderabad,Mobile,Direct,New Customer,Grocery,Snacks Pack,Cart Page,6.1,Added,Purchased,1,1999,500,1499,3.05,Cash on Delivery,5
CUST0410,05-06-2026,27,Male,Nizamabad,Mobile,Facebook,Summer Sale,Beauty,Sunscreen,Home Page,7.7,Not Added,Not Purchased,0,2499,0,0,91.89,Not Applicable,
CUST0411,04-05-2026,55,Male,Mumbai,Tablet,Email,No Campaign,Books,Python Book,Cart Page,9.9,Added,Not Purchased,0,1999,0,0,22.77,Not Applicable,
CUST0412,24-02-2026,38,Female,Bengaluru,Mobile,Facebook,Summer Sale,Home & Kitchen,Cookware Set,Product Page,9,Added,Not Purchased,0,7999,0,0,36.84,Not Applicable,
CUST0413,26-03-2026,18,Other,Nizamabad,Mobile,Direct,Festive Sale,Sports,Cricket Bat,Home Page,13.1,Not Added,Not Purchased,0,1499,0,0,7.62,Not Applicable,
CUST0414,27-02-2026,51,Male,Vijayawada,Mobile,Instagram,Weekend Offer,Sports,Football,Cart Page,8,Added,Not Purchased,0,2499,0,0,85.21,Not Applicable,
CUST0415,07-06-2026,19,Male,Karimnagar,Mobile,YouTube,No Campaign,Books,Exam Guide,Home Page,10,Not Added,Not Purchased,0,299,0,0,125.15,Not Applicable,
CUST0416,22-04-2026,42,Male,Warangal,Tablet,Google,Festive Sale,Fashion,T-Shirt,Cart Page,16.7,Not Added,Not Purchased,0,1499,0,0,119.46,Not Applicable,
CUST0417,23-02-2026,41,Other,Mumbai,Mobile,Google,Flash Sale,Beauty,Moisturizer,Home Page,14.2,Added,Purchased,3,299,100,797,105.97,Credit Card,4.5
CUST0418,27-04-2026,32,Male,Delhi,Mobile,Facebook,Summer Sale,Sports,Football,Home Page,6,Not Added,Not Purchased,0,999,0,0,32.3,Not Applicable,
CUST0419,25-08-2026,23,Female,Warangal,Mobile,Direct,Festive Sale,Sports,Skipping Rope,Cart Page,12.8,Added,Purchased,2,1999,300,3698,0.08,Credit Card,5
CUST0420,20-08-2026,34,Female,Chennai,Mobile,Google,Festive Sale,Grocery,Dry Fruits,Product Page,8,Added,Purchased,3,499,50,1447,102.77,Credit Card,3.5
CUST0421,07-08-2026,44,Male,Karimnagar,Mobile,Facebook,Diwali Sale,Fashion,Kurti,Category Page,9.5,Added,Not Purchased,0,499,0,0,77.03,Not Applicable,
CUST0422,24-01-2026,52,Other,Delhi,Tablet,Google,New Customer,Electronics,Power Bank,Checkout Page,19,Added,Not Purchased,0,499,0,0,36.43,Not Applicable,
CUST0423,18-01-2026,18,Female,Warangal,Tablet,YouTube,New Customer,Books,Business Book,Category Page,17.9,Added,Not Purchased,0,999,0,0,35.21,Not Applicable,
CUST0424,11-03-2026,47,Other,Bengaluru,Desktop,Facebook,New Customer,Home & Kitchen,Storage Box,Category Page,7,Not Added,Not Purchased,0,2499,0,0,71.45,Not Applicable,
CUST0425,31-05-2026,30,Female,Hyderabad,Mobile,Facebook,Flash Sale,Electronics,Laptop Bag,Product Page,16.8,Not Added,Not Purchased,0,2499,0,0,37.25,Not Applicable,
CUST0426,02-05-2026,45,Male,Nizamabad,Mobile,WhatsApp,Flash Sale,Beauty,Shampoo,Product Page,14.5,Added,Purchased,2,999,0,1998,32.53,Cash on Delivery,3
CUST0427,13-07-2026,45,Female,Bengaluru,Tablet,Facebook,No Campaign,Electronics,Wireless Earbuds,Category Page,7.1,Added,Not Purchased,0,2999,0,0,48,Not Applicable,
CUST0428,20-02-2026,38,Other,Warangal,Desktop,Facebook,No Campaign,Grocery,Snacks Pack,Product Page,18.2,Added,Not Purchased,0,1999,0,0,90.9,Not Applicable,
CUST0429,05-08-2026,19,Other,Delhi,Tablet,Google,Festive Sale,Sports,Football,Category Page,15.5,Not Added,Not Purchased,0,2999,0,0,128.55,Not Applicable,
CUST0430,02-03-2026,24,Other,Nizamabad,Mobile,YouTube,Weekend Offer,Home & Kitchen,Mixer Grinder,Checkout Page,4.5,Added,Purchased,2,2499,100,4898,100.66,UPI,3.5
CUST0431,06-06-2026,31,Female,Chennai,Mobile,Instagram,No Campaign,Electronics,Laptop Bag,Category Page,18.3,Not Added,Not Purchased,0,299,0,0,28.2,Not Applicable,
CUST0432,08-07-2026,29,Male,Vijayawada,Mobile,Direct,Weekend Offer,Electronics,Laptop Bag,Home Page,2.6,Added,Purchased,1,4999,200,4799,2.53,Net Banking,3.5
CUST0433,25-03-2026,31,Other,Bengaluru,Desktop,Direct,Festive Sale,Electronics,Power Bank,Cart Page,9,Not Added,Not Purchased,0,1299,0,0,3.75,Not Applicable,
CUST0434,10-02-2026,26,Female,Karimnagar,Mobile,Instagram,Diwali Sale,Grocery,Dry Fruits,Home Page,6.1,Added,Purchased,1,299,200,99,89.74,Cash on Delivery,3
CUST0435,31-03-2026,45,Male,Hyderabad,Desktop,YouTube,Festive Sale,Sports,Cricket Bat,Home Page,12.9,Added,Purchased,3,1299,500,3397,60.71,Cash on Delivery,5
CUST0436,01-06-2026,31,Male,Nizamabad,Mobile,Google,No Campaign,Grocery,Snacks Pack,Category Page,13.7,Not Added,Not Purchased,0,7999,0,0,49.69,Not Applicable,
CUST0437,19-01-2026,51,Other,Delhi,Mobile,Facebook,Festive Sale,Fashion,T-Shirt,Category Page,18.6,Not Added,Not Purchased,0,2999,0,0,68.47,Not Applicable,
CUST0438,03-05-2026,41,Female,Bengaluru,Desktop,WhatsApp,No Campaign,Electronics,Bluetooth Speaker,Checkout Page,5.1,Added,Not Purchased,0,299,0,0,30.03,Not Applicable,
CUST0439,04-01-2026,34,Female,Hyderabad,Desktop,Direct,Flash Sale,Electronics,Power Bank,Checkout Page,6.2,Added,Purchased,2,7999,300,15698,0.97,UPI,3.5
CUST0440,25-05-2026,55,Male,Hyderabad,Mobile,WhatsApp,New Customer,Grocery,Dry Fruits,Cart Page,16.1,Added,Purchased,2,7999,200,15798,21.87,Wallet,4
CUST0441,08-03-2026,22,Female,Vijayawada,Desktop,Instagram,New Customer,Grocery,Snacks Pack,Category Page,11.3,Not Added,Not Purchased,0,1499,0,0,90.82,Not Applicable,
CUST0442,16-07-2026,25,Male,Mumbai,Desktop,Facebook,Festive Sale,Books,Exam Guide,Category Page,3.8,Added,Not Purchased,0,1999,0,0,33.85,Not Applicable,
CUST0443,10-01-2026,40,Female,Warangal,Mobile,Instagram,No Campaign,Sports,Skipping Rope,Cart Page,1.8,Added,Not Purchased,0,299,0,0,76.66,Not Applicable,
CUST0444,27-03-2026,43,Female,Mumbai,Mobile,WhatsApp,Flash Sale,Fashion,Jeans,Product Page,13.3,Added,Not Purchased,0,1299,0,0,11.22,Not Applicable,
