Customer_ID,Date,Age,Gender,Location,Device_Type,Traffic_Source,Campaign,Product_Category,Time_Spent_Min,Added_To_Cart,Purchased,Quantity,Revenue,Ad_Spend,Payment_Method
CUST0280,17-07-2026,45,Other,Visakhapatnam,Desktop,Email,Flash Sale,Fashion,8.9,1,0,0,0,38.43,Not Applicable
CUST0350,17-07-2026,28,Female,Warangal,Mobile,Email,Weekend Offer,Home & Kitchen,13,0,0,0,0,18.94,Not Applicable
CUST0334,17-07-2026,25,Other,Nizamabad,Mobile,Direct,Weekend Offer,Home & Kitchen,19.1,1,1,2,1298,0,Net Banking
CUST0239,18-07-2026,23,Other,Mumbai,Mobile,Google,New Customer,Sports,6.7,1,1,2,1248,75.02,Net Banking
CUST0284,19-07-2026,18,Other,Delhi,Desktop,Direct,Weekend Offer,Sports,13.7,0,0,0,0,0,Not Applicable
CUST0084,19-07-2026,44,Male,Vijayawada,Mobile,Instagram,Flash Sale,Books,11,0,0,0,0,57.49,Not Applicable
CUST0255,20-07-2026,28,Other,Chennai,Mobile,Instagram,No Campaign,Books,16,0,0,0,0,37.75,Not Applicable
CUST0269,20-07-2026,53,Other,Chennai,Mobile,Facebook,Weekend Offer,Grocery,5.9,1,0,0,0,60.38,Not Applicable
CUST0368,20-07-2026,48,Other,Karimnagar,Desktop,Google,Festive Sale,Beauty,12.3,1,0,0,0,48.94,Not Applicable
CUST0286,21-07-2026,32,Male,Vijayawada,Tablet,YouTube,Weekend Offer,Books,11.3,1,1,1,49,64.89,Debit Card
CUST0050,21-07-2026,52,Male,Mumbai,Desktop,YouTube,New Customer,Grocery,17.2,0,0,0,0,61.02,Not Applicable
CUST0371,21-07-2026,21,Other,Bengaluru,Desktop,WhatsApp,Diwali Sale,Books,15.6,1,0,0,0,10.77,Not Applicable
CUST0080,22-07-2026,42,Other,Hyderabad,Mobile,Google,Summer Sale,Sports,18.2,0,0,0,0,71.32,Not Applicable
CUST0043,22-07-2026,29,Other,Visakhapatnam,Mobile,YouTube,Summer Sale,Home & Kitchen,13.3,0,0,0,0,146.7,Not Applicable
CUST0295,22-07-2026,27,Male,Karimnagar,Tablet,Instagram,New Customer,Beauty,10.3,1,0,0,0,25.58,Not Applicable
CUST0468,24-07-2026,33,Other,Bengaluru,Desktop,YouTube,Weekend Offer,Grocery,19.4,1,0,0,0,133.68,Not Applicable
CUST0496,24-07-2026,30,Male,Chennai,Tablet,Google,Flash Sale,Electronics,19.1,0,0,0,0,29.42,Not Applicable
CUST0353,25-07-2026,40,Other,Delhi,Desktop,Email,New Customer,Grocery,10.7,1,0,0,0,9.34,Not Applicable
CUST0045,26-07-2026,33,Male,Delhi,Mobile,Facebook,Weekend Offer,Beauty,13.9,1,0,0,0,82.1,Not Applicable
CUST0168,26-07-2026,44,Male,Vijayawada,Tablet,Direct,No Campaign,Grocery,5.6,1,1,2,5498,0,Wallet
CUST0097,26-07-2026,35,Female,Delhi,Mobile,Direct,Festive Sale,Beauty,5.1,1,1,2,5798,0,UPI
CUST0154,27-07-2026,35,Other,Vijayawada,Desktop,WhatsApp,Festive Sale,Sports,1.3,0,0,0,0,26.41,Not Applicable
CUST0276,28-07-2026,49,Other,Visakhapatnam,Mobile,Direct,New Customer,Fashion,12.9,0,0,0,0,0,Not Applicable
CUST0288,28-07-2026,40,Other,Delhi,Mobile,Email,Weekend Offer,Books,10.4,1,1,2,798,27.28,Credit Card
CUST0072,28-07-2026,42,Male,Chennai,Desktop,WhatsApp,Summer Sale,Electronics,5.1,1,0,0,0,11.21,Not Applicable
CUST0463,28-07-2026,27,Other,Bengaluru,Mobile,Direct,New Customer,Grocery,11.4,0,0,0,0,0,Not Applicable
CUST0486,29-07-2026,24,Female,Visakhapatnam,Mobile,Facebook,Summer Sale,Grocery,13,1,1,1,1849,93.97,Wallet
CUST0490,29-07-2026,24,Male,Nizamabad,Desktop,Google,Diwali Sale,Books,12.4,1,0,0,0,58.29,Not Applicable
CUST0225,29-07-2026,33,Male,Bengaluru,Mobile,Email,Weekend Offer,Electronics,2.6,1,0,0,0,28.36,Not Applicable
CUST0003,29-07-2026,55,Male,Bengaluru,Desktop,Email,Festive Sale,Beauty,17.4,1,1,1,7999,23.97,Cash on Delivery
CUST0135,29-07-2026,38,Other,Chennai,Mobile,Email,Diwali Sale,Grocery,4.9,1,0,0,0,25.59,Not Applicable
CUST0140,30-07-2026,38,Male,Chennai,Desktop,Facebook,Diwali Sale,Beauty,10.7,1,1,3,3597,90.33,Wallet
CUST0253,30-07-2026,23,Other,Vijayawada,Mobile,WhatsApp,Festive Sale,Electronics,17,0,0,0,0,31.26,Not Applicable
CUST0482,31-07-2026,18,Other,Mumbai,Mobile,Instagram,Flash Sale,Electronics,5.5,0,0,0,0,93.7,Not Applicable
CUST0035,31-07-2026,20,Male,Warangal,Mobile,Instagram,Weekend Offer,Beauty,1.4,1,1,1,799,62.16,Wallet
CUST0230,31-07-2026,19,Female,Mumbai,Mobile,Email,Weekend Offer,Electronics,18.6,1,0,0,0,22.12,Not Applicable
CUST0101,31-07-2026,33,Male,Chennai,Mobile,Facebook,Festive Sale,Electronics,13.2,1,0,0,0,37.77,Not Applicable
CUST0196,01-08-2026,39,Other,Bengaluru,Mobile,Email,New Customer,Sports,17.9,0,0,0,0,11.11,Not Applicable
CUST0227,02-08-2026,20,Other,Delhi,Mobile,Direct,New Customer,Sports,2.6,0,0,0,0,0,Not Applicable
CUST0242,02-08-2026,54,Female,Delhi,Desktop,WhatsApp,Diwali Sale,Grocery,12.2,1,1,3,5697,10.65,Cash on Delivery
CUST0096,03-08-2026,50,Other,Chennai,Mobile,Instagram,New Customer,Home & Kitchen,17.9,0,0,0,0,86.21,Not Applicable
CUST0373,04-08-2026,47,Female,Warangal,Desktop,YouTube,No Campaign,Home & Kitchen,8.6,1,0,0,0,134.34,Not Applicable
CUST0082,04-08-2026,49,Female,Delhi,Desktop,Email,Weekend Offer,Sports,10.8,1,1,3,23797,36.83,Net Banking
CUST0489,04-08-2026,43,Male,Mumbai,Desktop,Email,Diwali Sale,Grocery,9.3,1,0,0,0,34.56,Not Applicable
CUST0388,04-08-2026,31,Other,Warangal,Desktop,YouTube,Festive Sale,Home & Kitchen,15.2,1,1,1,999,143,Net Banking
CUST0231,04-08-2026,43,Male,Warangal,Mobile,Facebook,No Campaign,Sports,11.5,1,0,0,0,31.53,Not Applicable
CUST0172,05-08-2026,55,Male,Delhi,Desktop,Instagram,Festive Sale,Sports,6.7,1,1,3,23497,41.97,Debit Card
CUST0297,05-08-2026,49,Other,Delhi,Mobile,Email,Festive Sale,Fashion,4.7,1,1,1,449,17.55,Credit Card
CUST0127,05-08-2026,53,Female,Bengaluru,Mobile,Facebook,Weekend Offer,Fashion,1.4,1,1,3,847,39.86,Credit Card
CUST0429,05-08-2026,19,Other,Delhi,Tablet,Google,Festive Sale,Sports,15.5,0,0,0,0,128.55,Not Applicable
CUST0341,05-08-2026,27,Other,Mumbai,Mobile,Facebook,Flash Sale,Electronics,19.1,0,0,0,0,102.46,Not Applicable
CUST0445,05-08-2026,42,Other,Nizamabad,Mobile,WhatsApp,No Campaign,Sports,13.9,0,0,0,0,32.22,Not Applicable
CUST0251,06-08-2026,36,Female,Delhi,Mobile,WhatsApp,Diwali Sale,Grocery,10.4,1,0,0,0,7.83,Not Applicable
CUST0153,06-08-2026,48,Female,Warangal,Desktop,Instagram,New Customer,Sports,8.7,1,0,0,0,29.84,Not Applicable
CUST0057,06-08-2026,32,Male,Warangal,Tablet,WhatsApp,Summer Sale,Fashion,4.3,1,0,0,0,13.18,Not Applicable
CUST0270,07-08-2026,29,Other,Delhi,Tablet,YouTube,Flash Sale,Sports,1.6,1,0,0,0,145.58,Not Applicable
CUST0421,07-08-2026,44,Male,Karimnagar,Mobile,Facebook,Diwali Sale,Fashion,9.5,1,0,0,0,77.03,Not Applicable
CUST0158,08-08-2026,24,Other,Delhi,Tablet,Google,No Campaign,Beauty,9.2,0,0,0,0,80.6,Not Applicable
CUST0336,08-08-2026,32,Male,Visakhapatnam,Mobile,Direct,Diwali Sale,Home & Kitchen,16,1,0,0,0,0,Not Applicable
CUST0499,09-08-2026,47,Other,Warangal,Mobile,YouTube,Weekend Offer,Sports,5.9,1,1,2,898,140.95,Wallet
CUST0063,09-08-2026,43,Other,Hyderabad,Mobile,WhatsApp,Weekend Offer,Grocery,3.9,1,0,0,0,19.91,Not Applicable
CUST0175,09-08-2026,46,Other,Delhi,Desktop,Direct,Summer Sale,Electronics,3,1,1,1,849,0,Cash on Delivery
CUST0390,10-08-2026,19,Male,Nizamabad,Mobile,Email,Weekend Offer,Books,4,1,1,2,2498,7.35,Wallet
CUST0126,10-08-2026,28,Other,Warangal,Mobile,Instagram,Festive Sale,Fashion,19,1,1,1,749,68.06,Cash on Delivery
CUST0310,10-08-2026,26,Male,Vijayawada,Mobile,YouTube,No Campaign,Sports,11.8,1,0,0,0,122.31,Not Applicable
CUST0399,11-08-2026,33,Female,Karimnagar,Tablet,Facebook,New Customer,Books,8.1,0,0,0,0,55.93,Not Applicable
CUST0012,13-08-2026,26,Other,Warangal,Mobile,WhatsApp,Festive Sale,Beauty,14.5,1,1,3,1797,20.63,Wallet
CUST0300,14-08-2026,27,Other,Karimnagar,Desktop,Direct,New Customer,Books,9.8,0,0,0,0,0,Not Applicable
CUST0022,14-08-2026,55,Other,Hyderabad,Mobile,WhatsApp,Summer Sale,Sports,10.7,1,1,2,5798,15.36,Net Banking
CUST0375,14-08-2026,52,Male,Vijayawada,Desktop,Facebook,Festive Sale,Sports,4.4,1,0,0,0,88.72,Not Applicable
CUST0469,14-08-2026,40,Female,Visakhapatnam,Desktop,Instagram,No Campaign,Books,8.1,0,0,0,0,31.06,Not Applicable
CUST0339,14-08-2026,18,Female,Bengaluru,Mobile,Google,No Campaign,Grocery,2.6,1,1,2,9998,91.92,Credit Card
CUST0461,15-08-2026,18,Other,Mumbai,Mobile,Email,Festive Sale,Grocery,3.9,0,0,0,0,15.73,Not Applicable
CUST0152,15-08-2026,52,Other,Delhi,Mobile,Direct,Summer Sale,Grocery,18.5,1,0,0,0,0,Not Applicable
CUST0085,15-08-2026,53,Female,Karimnagar,Mobile,Direct,New Customer,Fashion,6.1,1,1,3,747,0,Wallet
CUST0005,15-08-2026,41,Male,Karimnagar,Mobile,Direct,Diwali Sale,Fashion,13,1,1,1,7899,0,Net Banking
CUST0370,15-08-2026,49,Male,Mumbai,Mobile,YouTube,Flash Sale,Books,1.3,1,0,0,0,114.79,Not Applicable
CUST0291,16-08-2026,38,Female,Hyderabad,Desktop,Direct,Weekend Offer,Home & Kitchen,12.1,1,0,0,0,0,Not Applicable
CUST0343,16-08-2026,25,Male,Warangal,Mobile,WhatsApp,No Campaign,Home & Kitchen,1.1,0,0,0,0,16.96,Not Applicable
CUST0263,17-08-2026,33,Male,Karimnagar,Mobile,Instagram,Summer Sale,Home & Kitchen,16.6,0,0,0,0,68.81,Not Applicable
CUST0041,17-08-2026,30,Other,Vijayawada,Mobile,Google,Festive Sale,Grocery,2.9,1,0,0,0,56.64,Not Applicable
CUST0326,17-08-2026,54,Male,Visakhapatnam,Mobile,Direct,Flash Sale,Beauty,16.7,0,0,0,0,0,Not Applicable
CUST0384,18-08-2026,47,Male,Bengaluru,Mobile,Email,New Customer,Fashion,17.8,1,1,2,98,38.48,UPI
CUST0365,18-08-2026,53,Female,Visakhapatnam,Mobile,Instagram,Summer Sale,Home & Kitchen,8.5,1,0,0,0,39.27,Not Applicable
CUST0115,19-08-2026,43,Male,Chennai,Tablet,WhatsApp,Diwali Sale,Home & Kitchen,9.6,0,0,0,0,14.5,Not Applicable
CUST0117,19-08-2026,49,Other,Delhi,Desktop,Instagram,Festive Sale,Grocery,11.5,0,0,0,0,95.86,Not Applicable
CUST0367,19-08-2026,38,Male,Visakhapatnam,Mobile,Google,Weekend Offer,Electronics,4,1,0,0,0,54.24,Not Applicable
CUST0420,20-08-2026,34,Female,Chennai,Mobile,Google,Festive Sale,Grocery,8,1,1,3,1447,102.77,Credit Card
CUST0075,21-08-2026,26,Female,Karimnagar,Mobile,WhatsApp,Diwali Sale,Home & Kitchen,18.3,1,0,0,0,17.77,Not Applicable
CUST0119,22-08-2026,45,Male,Delhi,Mobile,Facebook,Flash Sale,Electronics,5.9,0,0,0,0,88.07,Not Applicable
CUST0487,24-08-2026,25,Male,Visakhapatnam,Desktop,Direct,New Customer,Sports,17.1,1,0,0,0,0,Not Applicable
CUST0493,24-08-2026,45,Male,Delhi,Mobile,Direct,Festive Sale,Fashion,3.8,0,0,0,0,0,Not Applicable
CUST0497,24-08-2026,24,Other,Karimnagar,Mobile,Email,Festive Sale,Grocery,18.7,0,0,0,0,5.34,Not Applicable
CUST0342,25-08-2026,41,Other,Bengaluru,Mobile,WhatsApp,Diwali Sale,Fashion,3.7,1,0,0,0,21.68,Not Applicable
CUST0419,25-08-2026,23,Female,Warangal,Mobile,Direct,Festive Sale,Sports,12.8,1,1,2,3698,0,Credit Card
CUST0179,25-08-2026,32,Male,Nizamabad,Desktop,YouTube,Flash Sale,Books,8,1,0,0,0,116.15,Not Applicable
